id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2538161512,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-245m2-aluguel-RS7500-id-2538161512/,"Apartamento com 4 Quartos para Aluguel, 245m²","Avenida São João - Jardim das Colinas, São José dos Campos - SP",245,4 Quartos,4 Banheiros,3 Vagas,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...",R$ 7.500 /mês,R$ 1.530,São José dos Campos,2021-10-30 14:42
2516882850,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1700-id-2516882850/,"Apartamento com 2 Quartos para Aluguel, 50m²","Jardim Esplanada II, São José dos Campos - SP",50,2 Quartos,1 Banheiro,2 Vagas,,R$ 1.700 /mês,R$ 350,São José dos Campos,2021-10-30 14:42
2529183520,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS1350-id-2529183520/,"Apartamento com 2 Quartos para Aluguel, 47m²","Rua Emílio Marelo, 182 - Jardim das Indústrias, São José dos Campos - SP",47,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Academia
Espaço gourmet
Jardim
...",R$ 1.350 /mês,R$ 230,São José dos Campos,2021-10-30 14:42
2518503909,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-75m2-aluguel-RS2150-id-2518503909/,"Apartamento com 3 Quartos para Aluguel, 75m²","Parque Residencial Aquarius, São José dos Campos - SP",75,3 Quartos,1 Banheiro,-- Vaga,Cozinha,R$ 2.150 /mês,R$ 510,São José dos Campos,2021-10-30 14:42
2539079594,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-59m2-aluguel-RS3300-id-2539079594/,"Apartamento com 2 Quartos para Aluguel, 59m²","Jardim Aquarius, São José dos Campos - SP",59,2 Quartos,2 Banheiros,2 Vagas,"Lavanderia
Mobiliado
Academia
Jardim
Espaço gourmet",R$ 3.300 /mês,R$ 440,São José dos Campos,2021-10-30 14:42
2537139207,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3000-id-2537139207/,"Apartamento com 2 Quartos para Aluguel, 80m²","Jardim Aquarius, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 3.000 /mês,R$ 325,São José dos Campos,2021-10-30 14:42
2538820463,https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-frei-galvao-bairros-sao-jose-dos-campos-com-garagem-42m2-aluguel-RS1000-id-2538820463/,"Apartamento com 2 Quartos para Aluguel, 42m²","Residencial Frei Galvao, São José dos Campos - SP",42,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.000 /mês,,São José dos Campos,2021-10-30 14:42
2514049689,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terras-do-sul-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1400-id-2514049689/,"Apartamento com 2 Quartos para Aluguel, 56m²","Jardim Terras do Sul, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Playground
Segurança 24h
Varanda",R$ 1.400 /mês,R$ 265,São José dos Campos,2021-10-30 14:42
2539659542,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terras-do-sul-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1200-id-2539659542/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Fusanobu Yokota, 108 - Jardim Terras do Sul, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.200 /mês,,São José dos Campos,2021-10-30 14:42
2537414201,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS2300-id-2537414201/,"Apartamento com 2 Quartos para Aluguel, 67m²","Jardim Aquarius, São José dos Campos - SP",67,2 Quartos,2 Banheiros,1 Vaga,,R$ 2.300 /mês,R$ 549,São José dos Campos,2021-10-30 14:42
2539720680,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1300-id-2539720680/,"Apartamento com Quarto para Aluguel, 48m²","Rua Helena David Neme - Jardim São Dimas, São José dos Campos - SP",48,1 Quarto,1 Banheiro,1 Vaga,"Cozinha
Elevador
Interfone
Área de serviço",R$ 1.300 /mês,R$ 485,São José dos Campos,2021-10-30 14:42
2535689985,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-venda-RS570000-id-2535689985/,Apartamento com 2 Quartos para Venda/Aluguel 80m²,"Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Salão de festas
...","R$ 2.900 /mês
R$ 570.000",R$ 440,São José dos Campos,2021-10-30 14:42
2538554228,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS3400-id-2538554228/,"Apartamento com 3 Quartos para Aluguel, 100m²","Jardim das Indústrias, São José dos Campos - SP",100,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.400 /mês,R$ 482,São José dos Campos,2021-10-30 14:42
2513898790,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-278m2-aluguel-RS7500-id-2513898790/,"Apartamento com 4 Quartos para Aluguel, 278m²","Jardim Esplanada, São José dos Campos - SP",278,4 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Espaço gourmet
...",R$ 7.500 /mês,R$ 1.000,São José dos Campos,2021-10-30 14:42
2534793991,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1780-id-2534793991/,"Apartamento com 2 Quartos para Aluguel, 60m²","Urbanova, São José dos Campos - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Lavanderia
Garagem
Varanda",R$ 1.780 /mês,R$ 488,São José dos Campos,2021-10-30 14:42
2534777629,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-190m2-aluguel-RS7500-id-2534777629/,"Apartamento com 3 Quartos para Aluguel, 190m²","Jardim das Colinas, São José dos Campos - SP",190,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Garagem
Jardim
...",R$ 7.500 /mês,R$ 1.050,São José dos Campos,2021-10-30 14:42
2534331480,https://www.vivareal.com.br/imovel/apartamento-2-quartos-conjunto-residencial-trinta-e-um-de-marco-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS980-id-2534331480/,"Apartamento com 2 Quartos para Aluguel, 56m²","Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Interfone",R$ 980 /mês,R$ 330,São José dos Campos,2021-10-30 14:42
2535419771,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-45m2-venda-RS200000-id-2535419771/,Apartamento com Quarto à Venda/Aluguel 45m²,"Centro, São José dos Campos - SP",45,1 Quarto,1 Banheiro,1 Vaga,,"R$ 1.100 /mês
R$ 200.000",R$ 375,São José dos Campos,2021-10-30 14:42
2539579078,https://www.vivareal.com.br/imovel/apartamento-1-quartos-chacaras-sao-jose-bairros-sao-jose-dos-campos-com-garagem-46m2-aluguel-RS1100-id-2539579078/,"Apartamento com Quarto para Aluguel, 46m²","Chácaras São José, São José dos Campos - SP",46,1 Quarto,2 Banheiros,1 Vaga,Varanda,R$ 1.100 /mês,R$ 300,São José dos Campos,2021-10-30 14:42
2519644616,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-377m2-venda-RS2500000-id-2519644616/,Apartamento com 4 Quartos para Venda/Aluguel 377m²,"Rua Pedro de Toledo - Vila Adyana, São José dos Campos - SP",377,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Churrasqueira
Ar-condicionado
Área de serviço
Armário na cozinha
...","R$ 10.000 /mês
R$ 2.500.000",R$ 2.500,São José dos Campos,2021-10-30 14:42
2499914526,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-50m2-venda-RS200000-id-2499914526/,Apartamento com Quarto para Venda/Aluguel 50m²,"Centro, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,,"R$ 1.100 /mês
R$ 200.000",R$ 400,São José dos Campos,2021-10-30 14:42
2539489130,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-38m2-aluguel-RS1300-id-2539489130/,"Apartamento com Quarto para Aluguel, 38m²","Jardim Esplanada, São José dos Campos - SP",38,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.300 /mês,R$ 320,São José dos Campos,2021-10-30 14:42
2522985401,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-300m2-venda-RS1700000-id-2522985401/,Apartamento com 3 Quartos para Venda/Aluguel 300m²,"Avenida Heitor Villa Lobos - Vila Ema, São José dos Campos - SP",300,3 Quartos,7 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Quintal
Ar-condicionado
...","R$ 20.000 /mês
R$ 1.700.000",R$ 1.400,São José dos Campos,2021-10-30 14:42
2537417856,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-zizinha-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS900-id-2537417856/,"Apartamento com 2 Quartos para Aluguel, 56m²","Rua José Maria Monteiro - Vila Zizinha, São José dos Campos - SP",56,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 900 /mês,R$ 350,São José dos Campos,2021-10-30 14:42
2538472730,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-48m2-aluguel-RS1100-id-2538472730/,"Apartamento com 2 Quartos para Aluguel, 48m²","Jardim das Indústrias, São José dos Campos - SP",48,2 Quartos,1 Banheiro,-- Vaga,"Churrasqueira
Varanda
Academia
Área de serviço
Playground
...",R$ 1.100 /mês,R$ 270,São José dos Campos,2021-10-30 14:42
2513969187,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-103m2-aluguel-RS3000-id-2513969187/,"Apartamento com 3 Quartos para Aluguel, 103m²","Vila Adyana, São José dos Campos - SP",103,3 Quartos,2 Banheiros,2 Vagas,,R$ 3.000 /mês,,São José dos Campos,2021-10-30 14:42
2535818609,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3200-id-2535818609/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,"Churrasqueira
Piscina
Varanda",R$ 3.200 /mês,R$ 480,São José dos Campos,2021-10-30 14:42
2538798880,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-veneza-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2980-id-2538798880/,"Apartamento com 2 Quartos para Aluguel, 70m²","Jardim Veneza, São José dos Campos - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Elevador
Varanda
Espaço gourmet
Varanda gourmet
...",R$ 2.980 /mês,R$ 410,São José dos Campos,2021-10-30 14:42
2517653724,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-san-marino-bairros-sao-jose-dos-campos-com-garagem-67m2-venda-RS450000-id-2517653724/,Apartamento com 2 Quartos para Venda/Aluguel 67m²,"Jardim San Marino, São José dos Campos - SP",67,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Área de serviço
...","R$ 2.200 /mês
R$ 450.000",R$ 405,São José dos Campos,2021-10-30 14:42
2525056986,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2800-id-2525056986/,"Apartamento com 2 Quartos para Aluguel, 85m²","Parque Residencial Aquarius, São José dos Campos - SP",85,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...",R$ 2.800 /mês,R$ 880,São José dos Campos,2021-10-30 14:42
2534387370,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-ponte-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS850-id-2534387370/,"Apartamento com 2 Quartos para Aluguel, 80m²","Alto da Ponte, São José dos Campos - SP",80,2 Quartos,2 Banheiros,1 Vaga,Varanda,R$ 850 /mês,R$ 262,São José dos Campos,2021-10-30 14:42
2537474778,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-nova-esperanca-bairros-sao-jose-dos-campos-com-garagem-43m2-aluguel-RS600-id-2537474778/,"Apartamento com 2 Quartos para Aluguel, 43m²","Parque Nova Esperança, São José dos Campos - SP",43,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Varanda
Espaço gourmet
Área de serviço
Playground
...",R$ 600 /mês,R$ 250,São José dos Campos,2021-10-30 14:42
2537408386,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-julia-bairros-sao-jose-dos-campos-com-garagem-49m2-aluguel-RS900-id-2537408386/,"Apartamento com 2 Quartos para Aluguel, 49m²","Jardim Santa Júlia, São José dos Campos - SP",49,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Playground
Jardim
Área de serviço",R$ 900 /mês,R$ 130,São José dos Campos,2021-10-30 14:42
2503343616,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-114m2-venda-RS740000-id-2503343616/,Apartamento com 3 Quartos para Venda/Aluguel 114m²,"Vila Ema, São José dos Campos - SP",114,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Área de serviço
Varanda gourmet
Cozinha
...","R$ 3.600 /mês
R$ 740.000",R$ 640,São José dos Campos,2021-10-30 14:42
2537414126,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2300-id-2537414126/,"Apartamento com 3 Quartos para Aluguel, 85m²","Bosque dos Eucaliptos, São José dos Campos - SP",85,3 Quartos,2 Banheiros,2 Vagas,,R$ 2.300 /mês,R$ 614,São José dos Campos,2021-10-30 14:42
2539690864,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1350-id-2539690864/,"Apartamento com 2 Quartos para Aluguel, 48m²","Jardim das Indústrias, São José dos Campos - SP",48,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Academia
Playground
Salão de festas
Segurança 24h
...",R$ 1.350 /mês,R$ 240,São José dos Campos,2021-10-30 14:42
2532251673,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS900-id-2532251673/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Domingos Maldonado Campoy - Parque Residencial Flamboyant, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Cozinha
Interfone
Quadra poliesportiva
Área de serviço",R$ 900 /mês,R$ 260,São José dos Campos,2021-10-30 14:42
2538869793,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-uira-bairros-sao-jose-dos-campos-com-garagem-46m2-aluguel-RS1100-id-2538869793/,"Apartamento com Quarto para Aluguel, 46m²","Jardim Uira, São José dos Campos - SP",46,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Elevador
Academia
Área de serviço
...",R$ 1.100 /mês,R$ 300,São José dos Campos,2021-10-30 14:42
2527904526,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-123m2-aluguel-RS1300-id-2527904526/,"Apartamento com 2 Quartos para Aluguel, 123m²","Rua Euclides Miragaia - Centro, São José dos Campos - SP",123,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Varanda
Salão de festas
Interfone
Salão de jogos
...",R$ 1.300 /mês,R$ 515,São José dos Campos,2021-10-30 14:42
2512497022,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS3350-id-2512497022/,"Apartamento com 2 Quartos para Aluguel, 76m²","Jardim Aquarius, São José dos Campos - SP",76,2 Quartos,2 Banheiros,2 Vagas,,R$ 3.350 /mês,R$ 520,São José dos Campos,2021-10-30 14:42
2512597194,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS3550-id-2512597194/,"Apartamento com 2 Quartos para Aluguel, 77m²","Condomínio Royal Park, São José dos Campos - SP",77,2 Quartos,2 Banheiros,2 Vagas,Varanda,R$ 3.550 /mês,R$ 300,São José dos Campos,2021-10-30 14:42
2493600721,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-americano-bairros-sao-jose-dos-campos-com-garagem-51m2-aluguel-RS900-id-2493600721/,"Apartamento com 2 Quartos para Aluguel, 51m²","Jardim Americano, São José dos Campos - SP",51,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...",R$ 900 /mês,R$ 330,São José dos Campos,2021-10-30 14:42
2512816465,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-81m2-aluguel-RS3250-id-2512816465/,"Apartamento com 2 Quartos para Aluguel, 81m²","Jardim Aquarius, São José dos Campos - SP",81,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Área de serviço
Varanda gourmet
...",R$ 3.250 /mês,R$ 600,São José dos Campos,2021-10-30 14:42
2538161218,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1300-id-2538161218/,"Apartamento com Quarto para Aluguel, 50m²","Avenida São João - Jardim Esplanada, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Interfone
Armário na cozinha
Ar-condicionado
Área de serviço",R$ 1.300 /mês,R$ 524,São José dos Campos,2021-10-30 14:42
2538802440,https://www.vivareal.com.br/imovel/apartamento-3-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-81m2-aluguel-RS1850-id-2538802440/,"Apartamento com 3 Quartos para Aluguel, 81m²","Rua João Fonseca dos Santos, 100 - Floradas de São José, São José dos Campos - SP",81,3 Quartos,2 Banheiros,1 Vaga,Segurança 24h,R$ 1.850 /mês,R$ 430,São José dos Campos,2021-10-30 14:42
2524092904,https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-frei-galvao-bairros-sao-jose-dos-campos-com-garagem-42m2-aluguel-RS720-id-2524092904/,"Apartamento com 2 Quartos para Aluguel, 42m²","Avenida das Oliveiras - Residencial Frei Galvao, São José dos Campos - SP",42,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Quadra poliesportiva",R$ 720 /mês,R$ 265,São José dos Campos,2021-10-30 14:42
2525727593,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-89m2-aluguel-RS1200-id-2525727593/,"Apartamento com 2 Quartos para Aluguel, 89m²","Centro, São José dos Campos - SP",89,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.200 /mês,R$ 440,São José dos Campos,2021-10-30 14:42
2535269247,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-40m2-aluguel-RS1100-id-2535269247/,"Apartamento com Quarto para Aluguel, 40m²","Centro, São José dos Campos - SP",40,1 Quarto,1 Banheiro,-- Vaga,"Cozinha
Mobiliado",R$ 1.100 /mês,R$ 375,São José dos Campos,2021-10-30 14:42
2539604502,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2000-id-2539604502/,"Apartamento com Quarto para Aluguel, 40m²","Jardim Aquarius, São José dos Campos - SP",40,1 Quarto,2 Banheiros,1 Vaga,,R$ 2.000 /mês,R$ 720,São José dos Campos,2021-10-30 14:42
81782761,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-167m2-aluguel-RS4900-id-81782761/,"Apartamento com 4 Quartos para Aluguel, 167m²","Jardim Aquarius, São José dos Campos - SP",167,4 Quartos,4 Banheiros,2 Vagas,"Elevador
Varanda
Área de serviço
Escritório
Cozinha
...",R$ 4.900 /mês,R$ 1.300,São José dos Campos,2021-10-30 14:42
2510611233,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-115m2-venda-RS400000-id-2510611233/,Apartamento com 3 Quartos para Venda/Aluguel 115m²,"Jardim São Dimas, São José dos Campos - SP",115,3 Quartos,2 Banheiros,1 Vaga,"Cozinha
Elevador
Interfone
Área de serviço","R$ 1.500 /mês
R$ 400.000",R$ 570,São José dos Campos,2021-10-30 14:42
2539639813,https://www.vivareal.com.br/imovel/apartamento-3-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1650-id-2539639813/,"Apartamento com 3 Quartos para Aluguel, 65m²","Monte Castelo, São José dos Campos - SP",65,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.650 /mês,R$ 450,São José dos Campos,2021-10-30 14:42
1040612018,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-410m2-venda-RS4200000-id-1040612018/,Apartamento com 4 Quartos para Venda/Aluguel 410m²,"Jardim Aquarius, São José dos Campos - SP",410,4 Quartos,6 Banheiros,6 Vagas,,"R$ 16.000 /mês
R$ 4.200.000",,São José dos Campos,2021-10-30 14:42
2512497021,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS2550-id-2512497021/,"Apartamento com 2 Quartos para Aluguel, 68m²","Jardim Aquarius, São José dos Campos - SP",68,2 Quartos,2 Banheiros,1 Vaga,Varanda,R$ 2.550 /mês,R$ 530,São José dos Campos,2021-10-30 14:42
2520030578,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS2500-id-2520030578/,"Apartamento com 3 Quartos para Aluguel, 90m²","Jardim Aquarius, São José dos Campos - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Condomínio fechado
Elevador
Interfone
Piscina",R$ 2.500 /mês,R$ 690,São José dos Campos,2021-10-30 14:42
2539732039,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-sao-jose-dos-campos-com-garagem-61m2-venda-RS250000-id-2539732039/,Apartamento com 2 Quartos para Venda/Aluguel 61m²,"Jardim Paulista, São José dos Campos - SP",61,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Varanda
Quintal
Área de serviço
...","R$ 1.200 /mês
R$ 250.000",R$ 450,São José dos Campos,2021-10-30 14:43
2538514921,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-americano-bairros-sao-jose-dos-campos-com-garagem-52m2-aluguel-RS940-id-2538514921/,"Apartamento com 2 Quartos para Aluguel, 52m²","Avenida Presidente Tancredo Neves - Jardim Americano, São José dos Campos - SP",52,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Elevador
Varanda
Área de serviço
Quadra poliesportiva
...",R$ 940 /mês,R$ 330,São José dos Campos,2021-10-30 14:43
2538697036,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-106m2-venda-RS580000-id-2538697036/,Apartamento com 3 Quartos para Venda/Aluguel 106m²,"Jardim Esplanada II, São José dos Campos - SP",106,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Cozinha
...","R$ 3.100 /mês
R$ 580.000",R$ 800,São José dos Campos,2021-10-30 14:43
2539536575,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-233m2-aluguel-RS7800-id-2539536575/,"Apartamento com 4 Quartos para Aluguel, 233m²","Jardim Esplanada, São José dos Campos - SP",233,4 Quartos,5 Banheiros,3 Vagas,"Churrasqueira
Piscina
Segurança 24h
Circuito de segurança
Varanda",R$ 7.800 /mês,R$ 1.200,São José dos Campos,2021-10-30 14:43
2539735173,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4200-id-2539735173/,"Apartamento com 3 Quartos para Aluguel, 147m²","Jardim Aquarius, São José dos Campos - SP",147,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Ar-condicionado
Varanda gourmet
...",R$ 4.200 /mês,R$ 890,São José dos Campos,2021-10-30 14:43
79780345,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS3800-id-79780345/,"Apartamento com 2 Quartos para Aluguel, 85m²","Jardim Aquarius, São José dos Campos - SP",85,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Ar-condicionado
Escritório
...",R$ 3.800 /mês,R$ 850,São José dos Campos,2021-10-30 14:43
2513896540,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS3200-id-2513896540/,"Apartamento com 2 Quartos para Aluguel, 90m²","Jardim Aquarius, São José dos Campos - SP",90,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...",R$ 3.200 /mês,R$ 770,São José dos Campos,2021-10-30 14:43
2523632790,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS2700-id-2523632790/,"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Doutor Eduardo Cury - Jardim das Colinas, São José dos Campos - SP",70,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Armário na cozinha
Área de serviço",R$ 2.700 /mês,R$ 285,São José dos Campos,2021-10-30 14:43
